FECHA_CORTE,RUC,RAZON_SOCIAL,NOMBRE_COMERCIAL,VIA,DES_VIA,NUMERO,INTERIOR,OBS_DOMICILIO,ZONA,DES_ZONA,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,,TELEF1,TELEF2,TELEF3,TELEF4,,,E_MAIL,PAGINA_WEB,CLASE,TIPO_AGENCIA,DES_SERVICIO,MODALIDAD_AUTORIZADA,REP_LEGAL,NRO_CERTIFICADO,FECHA_EXPEDICION
20260515,20564095991,Andeanhiking E.I.R.L.,Andeanhiking,VIA,Urb. Santa Rosa Calle Los Alamos X-2,,,,,,80105,CUSCO,CUSCO,SAN SEBASTIAN,984934785,,,,,,,rafchg@hotmail.com,www.andeanhikingeirl.com,Operador Turismo,,,,Rafael Choque Garcia,-,
20260515,20601203287,Dufarro Travel Agency E.I.R.L.,Dufarro Travel Agency,AV.,Av. El Sol N° 679 Int.104,,,,,,80101,CUSCO,CUSCO,CUSCO,974220600,,,,,,,dufarrotravelagency@hotmail.com,,Operador Turismo,,,,Elisabeth Socualaya Silva,-,
20260515,20601121850,Aventuras Andinas Huaraz,Aventuras Andinas Huaraz,JR.,Leoniza Lescano,603,,,,,20101,ÁNCASH,HUARAZ,HUARAZ,947938080,,,,,,,infoaventurasandinas@gmail.com,www.aventurasandinas.com,Operador Turismo,,,,-,-,
20260515,20609448718,Alba Outdoor Experiences E.I.R.L.,Alba Outdoor Experiences,AV.,Av. Nicaragua H-4 Urb. Quispicanchis,,,,,,80101,CUSCO,CUSCO,CUSCO,982766475,,,,,,,karinazuvileta@gmail.com,,Operador Turismo,,,,Karina Esther Zuvileta Silva,-,
20260515,20601105153,Go Get Peru E.I.R.L.,Go Get Peru E.I.R.L.,VIA,Apv Capac Yupanqui B-4,,B-4,,,,80105,CUSCO,CUSCO,SAN SEBASTIAN,962043189,,,,,,,,www.gogetpeu.com,Operador Turismo,,,,-,-,
20260515,10198345763,"Cervantes Fernandez De Zuñiga, Sara Ruth",Vel Tours,CLLE,Real,556,,,,,120101,JUNÍN,HUANCAYO,HUANCAYO,64233005,,,,,,,velitours@hotmail.com,,Minorista,,,,Cervantes Fernandez De Zuñiga Sara Ruth,-,
20260515,20602741029,Unu Raymi Expeditions E.I.R.L,Unu Raymi Expeditions  E.I.R.L.,CLLE,Colombia  F-1/2b,,,,,,80101,CUSCO,CUSCO,CUSCO,982948282,,,,,,,ventas@unuraymi.com,www.unuraymi.com,Operador Turismo,,,,Cynthia Ursula Perez Sihuin,-,
20260515,20600243803,Mageysa,Mageysa Tours,JR.,Arica,451,,,,,120301,JUNÍN,CHANCHAMAYO,CHANCHAMAYO,921770683,,,,,,,rudyrafael@hotmail.com,,Minorista,,,,Rudy Rafael Matencio Gerónimo,-,
20260515,20607050962,Peru Hidden Expeditions E.I.R.L.,Peru Hidden Expeditions,LT.,Asc. Cruz Verde Quehuarpay 17 B,,17 B,,,,80103,CUSCO,CUSCO,POROY,969249722,,,,,,,peruhiddenexpeditions@gmail.com,www.peruhiddenexpeditions.com,Operador Turismo,,,,Centeno Tabuada Jhonatan,-,
20260515,10724366002,"Romero Baca, Emperatriz",Goliat Adventure,BL.,Sector Cidrachayoc S/N,,S/N,,,,81301,CUSCO,URUBAMBA,URUBAMBA,967279610,,,,,,,,,Operador Turismo,,,,-,-,
20260515,10710374789,"Salas Quispe, Sadith Beatriz",Sumac Tours,JR.,Palca,254,,,,,120301,JUNÍN,CHANCHAMAYO,CHANCHAMAYO,913530022,,,,,,,,,Minorista,,,,Salas Quispe Sadith Beatriz,-,
20260515,20601091616,Avenida Perú Viajes S.A.C,Avenida Perú Viajes,AV.,Los Paracas,312,,,,,150103,LIMA,LIMA,ATE,961719390,,,,,,,cvillanueva@avenidaperuviajes.com,www.avenidaperuviajes.com,Minorista,,,,Carlos Villanueva Gutierrez,-,
20260515,20601331374,Peru Land Of Treasures S.A.C,Peru Land Of Treasures,CLLE,Villa Del Carmen . Belempampa A-2,,,,,,80104,CUSCO,CUSCO,SAN JERÓNIMO,910496732,,,,,,,info@perulandoftreasures.com,www.perulandoftreasures.com,Operador Turismo,,,,Mario Castilla Quispe,-,
20260515,20604818631,Corporacion Romaisa S.A.C.,Romaisa Travel,BL.,Versalles Del Carmen B1-2,,,,,,80104,CUSCO,CUSCO,SAN JERÓNIMO,952360500,,,,,,,,,Operador Turismo,,,,Ian Alberto Tafur Lizarraga,-,
20260515,20605383506,Cuzcas Trekking E.I.R.L.,Cuzcas Trekking,CLLE,Calle Marquez N° 219 Ofic. 208,219,208,,,,80101,CUSCO,CUSCO,CUSCO,,,,,,,,,www.cuzcas.com,Operador Turismo,,,,Katia Vargas Otero,-,
20260515,20603338686,Cawira E.I.R.L,Carlos Wiracochan,AV.,Antonio Lorena,1193,,,,,80106,CUSCO,CUSCO,SANTIAGO,998686861,,,,,,,flortourguidecusco@hotmail.com,www.turismowiracochan.com,Minorista,,,,Flor De Maria Pumahuillca Cruz,-,
20260515,20602965292,Grupo Ukukus E.I.R.L.,Ukukus Travel,CLLE,Calle Hospital 842 Int. 4,842,4,,,,80101,CUSCO,CUSCO,CUSCO,984268719,,,,,,,grupoukukus@gmail.com,www.ukukustravelperu.com,Operador Turismo,,,,-,-,
20260515,20606811714,Cordillera Viajes Y Turismo E.I.R.L.,Cordillera Turismo,JR.,Mochica R-12,,,,,,80105,CUSCO,CUSCO,SAN SEBASTIAN,84387459,,,,,,,,www.cordilleraturismo.com,Operador Turismo,,,,Alan Genaro Segovia Bellido,-,
20260515,20603619502,Gotreksperu E.I.R.L.,Go Treks Peru,VIA,Tica Tica,,,,,,80101,CUSCO,CUSCO,CUSCO,928886576,,,,,,,contact@gotreksperu.com,www.gotreksperu.com,Operador Turismo,,,,Elisban Condori Jimenez,-,
20260515,20609036231,Universe Machu Picchu  Eirl.,Universe Machupicchu,CLLE,Urb. Manuel Prado F- 6,,,,,,80101,CUSCO,CUSCO,CUSCO,957388469,,,,,,,gustavoquispepizarro@gamil.com,www.umachupichu.com,Operador Turismo,,,,Gustavo Ricardo Quispe Pizarro,-,
20260515,20455390911,Vr Victor Rimac Expeditions S.A.C,Vr Victor Rimac Expeditions S.A.C,JR.,Teresa Gonzales De Fanning.,508,,,,,20101,ÁNCASH,HUARAZ,HUARAZ,932117608,,,,,,,victor.rimac.trejo@gmail.com,www.victorrimac.com,Operador Turismo,,,,Victor Rimac Trejo,-,
20260515,20604570221,Mystic Travel Visa,Mystic Travel Visa,AV.,Giraldez,235,,,,,120101,JUNÍN,HUANCAYO,HUANCAYO,998248796,,,,,,,carlos123antho@gmail.com,,Operador Turismo,,,,-,-,
20260515,20609526590,Mistik Peru Travel E.I.R.L.,Mistik Peru Travel,CLLE,"Marquez 227, Cc Sotomayor Oficina 218",,,,,,80101,CUSCO,CUSCO,CUSCO,994226510,,,,,,,mistikperutravel@gmail.com,,Minorista,,,,Richard Estibel  Leva Leiva,-,
20260515,10009538335,"Rojas Pezo, Marcelo",Papasi Ban Tour,JR.,Moyobamba,119,,,,,220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,583448,,,,,,,papasibantoursac@hotmail.com,www.papasiban.com,Operador Turismo,,,,Marcelo Rojas Pezo,-,
20260515,20574636516,Coordinadora Rural De La Papa-Peru,Coordinadora Rural De La Papa-Peru,JR.,Quinua,333,301,,,,50101,AYACUCHO,HUAMANGA,AYACUCHO,943247000,,,,,,,,www.rutadelapapaperu.com.pe,Minorista,,,,Kelly Mabel Casasola Carhuanchin,-,
20260515,20601815622,Raibow Mountain Expeditions S.R.L.,Raibow Mountain Expeditions S.R.L.,CLLE,Calle Triunfo N° 392  Int. 221,392,221,,,,80101,CUSCO,CUSCO,CUSCO,084 207678,,,,,,,,www.rainbowmountainexpeditions.com,Operador Turismo,,,,Eber Roger Mamani Maza,-,
20260515,20553551006,Worldwide Destinations Travel E.I.R.L.,.-.,AV.,Jose Pardo,541,102,,,,150122,LIMA,LIMA,MIRAFLORES,13951881,,,,,,,raul.ruiz@wdtperu.com,www.wdtperu.com,Minorista,,,,Karina Saaverdra Panduro,-,
20260515,10431811915,Rosario De La Cruz Isau Leonardo,Akilpo Trek,PJ.,Andres Avelino Caceres,,,,,,20101,ÁNCASH,HUARAZ,HUARAZ,988,,,,,,,akilpotrek@gmail.com,www.akilpohuaraz.com,Operador Turismo,,,,Rosario De La Cruz Isau Leonardo,-,
20260515,20517969266,Peru A Travel Sociedad Anonima Cerrada - Pat S.A.C.,Perú A Travel,AV.,Higuereta,498,,,,,150140,LIMA,LIMA,SANTIAGO DE SURCO,7134925,,,,,,,peruatravel@peruatravel.com,www.peruatravel.com,Operador Turismo,,,,Publio Edmundo Santander Castro,-,
20260515,20604569738,Multiservicios Vacahouse S.R.L.,Multiservicios Vacahouse S.R.L.,CLLE,Andres Ramon Mejia,716,,,,,20101,ÁNCASH,HUARAZ,HUARAZ,996896222,,,,,,,vacahouse2016@gmail.com,,Operador Turismo,,,,Chauca Figueroa Vidal Fernando,-,
20260515,20602994351,Multiservicios Franpisco Adventure E.I.R.L.,Multiservicios Franpisco Adventure E.I.R.L.,CAR.,Caserio Wiyash,,,,,,20606,ÁNCASH,CARHUAZ,MARCARA,942480187,,,,,,,franpiscoadventureperu@hotmail.com,www.franpiscoadventure.com,Operador Turismo,,,,Mayhuay Colonia Francisco Dionicio,-,
20260515,20553040508,Turismo Soluciones S.A.C.,Turismo Soluciones,AV.,Tomas Valle,120,E -4 PTO 1,,,,150112,LIMA,LIMA,INDEPENDENCIA,993576833,,,,,,,turismosoluciones123@gmail.com,www.turismosoluciones.com.pe,Operador Turismo,,,,Eleodoro Anselmo Chuchon Serrano,-,
20260515,20602724086,Tierra Inka Viajes S.A.C.,Tiviajes,AV.,Los Quechuas,1097,B,,,,150103,LIMA,LIMA,ATE,4373722,,,,,,,tiviajes01@gmail.com,,Operador Turismo,,,,Norma Aysanoa Calixto,-,
20260515,20603545797,Round Trip Viajes S.A.C.,Round Trip Viajes S.A.C.,AV.,Bolognesi,217,,,,,150104,LIMA,LIMA,BARRANCO,4772472,,,,,,,,www.roundtripviajes.com,Minorista,,,,Rosalbina Irene Saenz Vargas,-,
20260515,20606736194,Inversiones Cusco Centro S.A.C,Inkati Peru Travel,AV.,Tupac Amaru H-20,,,,,,80108,CUSCO,CUSCO,WANCHAQ,940417004,,,,,,,inkatiperu@gmail.com,www.inkatiperu.com,Operador Turismo,,,,Claudio Maqque Valdez,-,
20260515,20563131765,Air Travel & Courier S.A.C.,Air Travel & Courier S.A.C.,JR.,Punta Lobos,106,,,,,150140,LIMA,LIMA,SANTIAGO DE SURCO,2737129,,,,,,,,,Minorista,,,,Velasquez Bermejo Arturo Francisco,-,
20260515,20603096208,Wifala Cusco S.R.L,Wifala Cusco S.R.L,CLLE,Suytuccatu,715,,,,,80101,CUSCO,CUSCO,CUSCO,084 599594,,,,,,,wifalacusco@gmail.com,www.wifalacusco.com,Minorista,,,,Giomar Nilo Candia Lovaton,-,
20260515,20603064179,Inversiones Turisticas Barcas Hnos Srl.,Inversiones Turisticas Barcas Hnos Srl.,PJ.,Astronauta,,,,,,110301,ICA,NASCA,NASCA,955990070,,,,,,,peruinfo@yosoyperu.pe,www.yosoyperu.pe,Operador Turismo,,,,Cesar Wilmer Barrios Castañeda,-,
20260515,20604795061,Adrika Agencia De Viajes Sac,Adrika Agencia De Viajes,JR.,Bolognesi,1061,A,,,,220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,962945683,,,,,,,cramirez@adrikaviajes.com,,Operador Turismo,,,,Santilla Paredes Robertina,-,
20260515,10466962014,"Shapiama Paredes, Danae",Melu Travel Y Turismo,AV.,Ahuashiyacu,728,,,,,220909,SAN MARTÍN,SAN MARTÍN,LA BANDA DE SHILCAYO,990029217,,,,,,,melutravelyturismo@gmail.com,,Operador Turismo,,,,Shapiama Paredes Danae,-,
20260515,20605679065,Vacacionando Media Travel E.I.R.L.,Vacacionando Media Travel E.I.R.L.,PJ.,Urb.San Judas Chico F 8 B Kenedy A,,,,,,80108,CUSCO,CUSCO,WANCHAQ,997255886,,,,,,,,www.vacacionandomediatravel.com,Mayorista,,,,Juan Enrique Clarke Arias,-,
20260515,20607960756,Destinos On Line S.A.C.,Destinos On Line S.A.C.,VIA,-,,,,,,150142,LIMA,LIMA,VILLA EL SALVADOR,992338031,,,,,,,destinosonlinesac@hotmail.com,,Operador Turismo,,,,Melecio Willy Caceres Calderon,-,
20260515,20604893802,Ausangate Expeditions Peru S.A.C.,Ausangate Expeditions Peru S.A.C.,CLLE,Minas,,,,,,81210,CUSCO,QUISPICANCHI,OCONGATE,984374866,,,,,,,info@ausangate-expeditions.com,www.ausangate-expeditions.com,Operador Turismo,,,,Condori Chillihuani Alberto,-,
20260515,20535194077,Flamencos Bahia Tours Eirl,Flamencos Bahia Tours,CLLE,Libertadores,,,,,,110505,ICA,PISCO,PARACAS,056-774543,,,,,,,flamencosdelsur@hotmail.com,,Operador Turismo,,,,Luz Acasiete Reyes,-,
20260515,20602498566,Logistica De Viajes Y Representaciones E.I.R.L.,Day By Day Travel,AV.,Placido Jimenez,,2,,,,150111,LIMA,LIMA,EL AGUSTINO,985302290,,,,,,,kosmhaperu@gmail.com,www.daybydaytravel.com,Operador Turismo,,,,Urbana Z. Lermo Beltran,-,
20260515,20605765743,Corporacion Turistica Babitas Travel Tours Empresa Individual De Responsabilidad Limitada,Babitas Travel Tours,JR.,Jorge Chavez,366,,,,,220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,968833832,,,,,,,corp.tbabitastraveltours@gmail.com,,Operador Turismo,,,,Lozano Tapullima Marlon Percy,-,
20260515,20602710174,S & A Travel Perú E.I.R.L.,S & A Travel Perú E.I.R.L.,JR.,Huaraz,740,,,,,150105,LIMA,LIMA,BREÑA,932718654,,,,,,,travelcampos1@hotmail.com,,Minorista,,,,Andres Penadillo Campos,-,
20260515,20600805968,Banderitas Adventures In Cusco E.I.R.L.,Banderitas Adventures In Cusco,CLLE,Urb. Ttio Z1.24 Int. 302,,,,,,80108,CUSCO,CUSCO,WANCHAQ,984798906,,,,,,,,,Minorista,,,,Silverio Mendoza Ore,-,
20260515,20600687892,Empresa De Transportes Y Servicios Generales Destinos Selvaticos Sac,Destinos Selvaticos,JR.,Martinez De Compagñon,319,,,,,220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,972166513,,,,,,,destinosselvaticos_2024@gmail.com,,Operador Turismo,,,,Perez Del Aguila Victor Miguel,-,
20260515,10801376555,Adriano Santillan Elda Rebeca,Encantos Del Peru,AV.,Luzuriaga,751,206,,,,20101,ÁNCASH,HUARAZ,HUARAZ,43234812,,,,,,,encantodemiperuinternacional@hotmail.com,,Operador Turismo,,,,Adriano Santillan Elda Rebeca,-,
20260515,20603832397,Agencia De Viajes Enjoy Peru E.I.R.L.,Enjoy Peru,AV.,Urb. Wispampa F-11,,,,,,80105,CUSCO,CUSCO,SAN SEBASTIAN,974785980,,,,,,,recervas@enjoyperuviajes.com,,Operador Turismo,,,,Juan Carlos Farfan Palomino,-,
20260515,20606920459,Chusaq Perú S.A.C.,Chusaq Trip,CLLE,Choquechaka 202,202,,,,,80101,CUSCO,CUSCO,CUSCO,913496466,,,,,,,info@chusaqtrip.com,www.chusaqtrip.com,Operador Turismo,,,,Maria Guerrero Sanchez,-,
20260515,20526897081,Antara Agencia De Viajes Empresa Individual De Responsabilidad Limitada,Antara Peru,JR.,Sacsayhuaman  B-10- Urb Dolorespata,,,,,,80106,CUSCO,CUSCO,SANTIAGO,216782,,,,,,,info@antaraperu.com,www.antaraperu.com,Operador Turismo,,,,Pardo Miranda Eufemia,-,
20260515,20606139609,Grupo Jalde E.I.R.L.,Destinos Tour Peru,CLLE,Tacna,,,,,,40104,AREQUIPA,AREQUIPA,CERRO COLORADO,958234559,,,,,,,jaldeeirl@gmail.com,www.destinostourperu.com,Operador Turismo,,,,Esmila Kelly Huamani Quicañqa,-,
20260515,20601779537,Cusco Destinations Travel Agency E.I.R.L,Cusco Destinations,AV.,Tupac Amaru Zarzuela,939,A,,,,80106,CUSCO,CUSCO,SANTIAGO,938843400,,,,,,,alltourcusco@gmail.com,www.cuscodestinations.com,Operador Turismo,,,,Ebert  Fredy Gallegos Apaza,-,
20260515,20604931615,Millonarios Travel E.I.R.L.,Millonarios Travel,JR.,Antonio Raimondi,282,,,,,220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,942800954,,,,,,,millonariostravel@gmail.com,www.millonariostravel.com,Operador Turismo,,,,Hussein Sistero Ushiñahua Garcia,-,
20260515,10235687874,"Cuyotupac Veliz, Yanet Yesica",Pasonki Tours,JR.,Palca,283,,,,,120301,JUNÍN,CHANCHAMAYO,CHANCHAMAYO,984598536,,,,,,,yesicacarteras@gmail.com,,Minorista,,,,Yanet Yesica Cuyotupac Veliz,-,
20260515,20604747903,Andes Terra S.A.C.,Andes Terra S.A.C.,PJ.,Pasaje Los Kantus D-10 - Urb. La Florida,,D-10,,,,80108,CUSCO,CUSCO,WANCHAQ,962946759,,,,,,,gerencia @andesterraperu.com.br,gerencia @andesterraperu.com.br,Operador Turismo,,,,Roque Prada Katy Roxana,-,
20260515,20602487688,Andean Adventures World S.R.L.,Andean Adventures World S.R.L.,CLLE,Jerusalen F-14 Barrio Santa Ana,,,,,,80101,CUSCO,CUSCO,CUSCO,084 235955,,,,,,,andeanadventuresworld@hotmail.com,,Operador Turismo,,,,Edgar Barrientos Vilcas,-,
20260515,20605073370,Ecoandes Explorer E.I.R.L.,Ecoandes Explorer,CLLE,Calle Horno S/N,,S/N,,,,81306,CUSCO,URUBAMBA,OLLANTAYTAMBO,974257775,,,,,,,alan_lc@hotmail.com,,Operador Turismo,,,,Alan Alberto Loayza Carrion,-,
20260515,10076051611,"Fernandez Sara, Jorge Alberto",-,JR.,Chota,1570,,,,,150101,LIMA,LIMA,LIMA,934390014,,,,,,,jfernandezsara@gmail.com,,"Mayorista, Minorista",,,,-,-,
20260515,20602792391,Quinoa Expeditions  S.A.C.,Quinoa Expeditions,CLLE,Calle Jose Maria Arguedas  B- 10 Urb. Rosaspata Nª,10,,,,,80101,CUSCO,CUSCO,CUSCO,910827647,,,,,,,alxhuanca@outlook.es,www.quino-expeditions.com,Operador Turismo,,,,Alex Huanca Hancco,-,
20260515,20604353077,Southwinds Peru S.A.C.,Southwinds Peru,AV.,Urb. Aa.Hh. Santa Teresa Chico B-7,,B-7,,,,80108,CUSCO,CUSCO,WANCHAQ,938603838,,,,,,,,www.soutthwindsperu.com,Operador Turismo,,,,Richard Zea Tinoco,-,
20260515,20602490271,Wiracocha Peru Travel & Expeditions Srl,Wiracocha Peru Travel & Expeditions Srl,JR.,Amadeo Figueroa,943,,,,,20101,ÁNCASH,HUARAZ,HUARAZ,43231650,,,,,,,,,Operador Turismo,,,,Gissela Damian Mejia,-,
20260515,20601032920,Highsummit Peru S.A.C,Highsummit Peru S.A.C,JR.,Lucar & Torre,585,,,,,20101,ÁNCASH,HUARAZ,HUARAZ,945533614,,,,,,,highsummitperu@gmail.com,www.highsummitperu.com,Operador Turismo,,,,Lliuya Reyes Marco Antonio,-,
20260515,20602052827,Local Trekkers Peru E.I.R.L,Local Trekkers Peru,CLLE,Suecia Nº 368,,,,,,80101,CUSCO,CUSCO,CUSCO,084 594374,,,,,,,localtrekkersperu@gmail.com,www.localtrekkersperu.com,Operador Turismo,,,,Elisa Olortegui Coelho,-,
20260515,20601933625,Chacoj Peru Expeditions E.I.R.L,Chacoj Peru,AV.,Manco Capac,478,,,,,80104,CUSCO,CUSCO,SAN JERÓNIMO,084 386859,,,,,,,chacojtours@gmail.com,,Operador Turismo,,,,Zoraida Soncco Huaman,-,
20260515,20603691963,Inversiones D & M Chanchamayo,Inversiones D & M Chanchamayo,JR.,Junin,624,,,,,120301,JUNÍN,CHANCHAMAYO,CHANCHAMAYO,947600972,,,,,,,dianavillamorel@gmail.com,www.dymtravel.com,Operador Turismo,,,,Villa Morel Agnes Diana,-,
20260515,20603726848,Andean Peru Treks E.I.R.L,Andean Peru Treks,CLLE,Calle Manco Inca B-20 Apv Señor De Wimpillay,,,,,,80105,CUSCO,CUSCO,SAN SEBASTIAN,918837781,,,,,,,info@andeanperutreks.com,www.andeanperutreks.com,Operador Turismo,,,,Jurisan Vargas Turpo,-,
20260515,20491115760,Inversiones Andean Fusion S.A.C,Andean View Tour Operator,VIA,Urb. Los Angeles D,1,,,,,80105,CUSCO,CUSCO,SAN SEBASTIAN,976352186,,,,,,,andeanviewtravel@gmail.com,www.andeanviewtravel.com,Operador Turismo,,,,Luis Angel Gutierrez Chavez,-,
20260515,20605101128,Turismo Y Viajes El Charapita E.I.R.L,Tours El Charapita,JR.,Shapaja,233,,,,,220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,975276387,,,,,,,,,Operador Turismo,,,,Huaman Diaz Sarita,-,
20260515,20564012450,Travel And Service David Coffee Tours E.I.R.L.,Cocla Tours,PRLG,Diego De Almagro F-5 3er. Piso,,F-5,,,,80105,CUSCO,CUSCO,SAN SEBASTIAN,984394583,,,,,,,,,"Minorista, Operador Turismo",,,,Mora Bedoya David,-,
20260515,20600151046,Andes Authentiques Tours E.I.R.L.,Andes Authentiques Tours,CLLE,Cruz Verde,129,330,,,,80101,CUSCO,CUSCO,CUSCO,949242018,,,,,,,freddy111s@outlook.com,www.andes-authentiques-tours.fr,Operador Turismo,,,,Frederic Stephane Mounier Frederic,-,
20260515,20527226326,Runa Sociedad Comercial De Responsabilidad Limitada,Pacha Travels,CLLE,Espinar Esquina Con Puno,0,,,,,80401,CUSCO,CALCA,CALCA,979387899,,,,,,,wilcozea@gmail.com,www.peruinkatour.com,Operador Turismo,,,,Zea Arestegui Wilber,-,
20260515,20602073590,Incas Journey E.I.R.L.,Incas Journey E.I.R.L.,CLLE,Chihuampata,562,,,,,80101,CUSCO,CUSCO,CUSCO,931259113,,,,,,,incasjourney@gmail.com,www.incasjourneyperu.com,Operador Turismo,,,,Hilda Colque Puma,-,
20260515,20601705487,Inca Footsteps S.A.C.,Inca Footsteps S.A.C.,BL.,A.P.V. Los Jardines D-5,,,,,,80106,CUSCO,CUSCO,SANTIAGO,986234098,,,,,,,incafootsteps1@gmail.com,www.incafootsteps.com,Operador Turismo,,,,Jimmy Jhon Alvarez Huillca,-,
20260515,20602799990,Machupicchu Inkas Planet S.A.C.,Inkas Planet,BL.,Apv. Corimachachuay B-10,,B-10,,,,80106,CUSCO,CUSCO,SANTIAGO,984741007,,,,,,,machupicchuinkasplanet@gmail.com,www.inkasplanet.com,Operador Turismo,,,,-,-,
20260515,20605364285,Viva Tarapoto Eirl,Agencia De Viajes Viva Tarapoto,JR.,Maynas,286,,,,,220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,974236757,,,,,,,,,Operador Turismo,,,,Goicochea Kanashiro Marichi,-,
20260515,20571403561,Wr Servicios Generales Eirl,Wr Servicios Generales Eirl,JR.,2 De mayo,,,,,,20601,ÁNCASH,CARHUAZ,CARHUAZ,967785823,,,,,,,,,Operador Turismo,,,,Romero Vega Walter Nicolawr,-,
20260515,20605471961,Tour Tarapoto Adventure E.I.R.L,Tour Tarapoto Adventure,JR.,Moyobamba,119,A,,,,220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,981306465,,,,,,,info@tourtarapoto.com,www.tour tarapoto.com,Operador Turismo,,,,Briceño Vasquez Edgar Luis,-,
20260515,20514871257,Xtremeperu Travel E.I.R.L.,Peru Inca Reizen,JR.,Los Sauces,,,,,,20105,ÁNCASH,HUARAZ,INDEPENDENCIA,929330129,,,,,,,info@peruincareisen.com,www.peruincareizen.com,Operador Turismo,,,,Morales Arnao Morales Marcelo Boris,-,
20260515,20564416895,Andean Pumas E.I.R.L,Andean Pumas,AV.,Paracas K-3,,,,,,80105,CUSCO,CUSCO,SAN SEBASTIAN,984939890,,,,,,,,,Minorista,,,,Jose Puma Jallo,-,
20260515,20517436446,Español Peru Srl,Perú Spanish School,AV.,Alfredo Benavides,2848,201,,,,150122,LIMA,LIMA,MIRAFLORES,17457246,,,,,,,emilycaro@peruspanish.com.pe,www.peruspanish.com.pe,Operador Turismo,,,,Emily Caro Sanchez Ruiz,-,
20260515,20605852875,Agencia De Viajes Y Turismo Majambo S.A.C.,Majambo Tours,JR.,Jr. Manco Capac N°173 - Barrio Suchiche,173,,,,,220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,940963098,,,,,,,toursmajambotarapoto@gmail.com,,"Minorista, Operador Turismo",,,,Duncan Paredes Lozano,-,
20260515,10428836702,"Jeri Potocino, Rolando",Jeri,JR.,Las Cascadas,319,,,,,150114,LIMA,LIMA,LA MOLINA,,,,,,,,,,Minorista,,,,Rolando Jeri Potocino,-,
20260515,20602400680,Quyllur Peru E.I.R.L.,Quyllur Peru E.I.R.L.,AV.,Paisajista,208,,,,,40122,AREQUIPA,AREQUIPA,SOCABAYA,992834327,,,,,,,yohana.cubas@quyllurperu.com,www.quyllurperu.com,Minorista,,,,Yohana Aldeyde Cubas Bustamante,-,
20260515,20608537768,Sonqo Inka Travel Agency E.I.R.L.,Sonqo Inka Travel Agency E.I.R.L.,CLLE,Meloc,499,,,,,80101,CUSCO,CUSCO,CUSCO,964919393,,,,,,,,donqoinka.com,Mayorista,,,,Laura Katerine Mora Quispe,-,
20260515,20605092358,Grupo Cusco Local Friend S.A.C,Cusco Local Friend,VIA,Urb. Luis Vallejo Santoni D-5,,,,,,80106,CUSCO,CUSCO,SANTIAGO,996550700,,,,,,,info@cuscolocalfriend.com,www.cuscolocalfriend.com,Operador Turismo,,,,Hugo Cesar Velasquez Hancco,-,
20260515,20604649006,Waskar Jungle Expeditions E.I.R.L.,Waskar Expeditions,CLLE,Urb. Santa Rosa - Calle Roberto Acosta N° 119,119,,,,,80108,CUSCO,CUSCO,WANCHAQ,940353416,,,,,,,,www.waskarexpeditions.com,Operador Turismo,,,,Isaac Zuñiga Infantes,-,
20260515,10198593813,"Mayta Montalvan, Nery Beatriz",Peru Profundo Tours,CLLE,Real,481,5,,,,120101,JUNÍN,HUANCAYO,HUANCAYO,994685454,,,,,,,peru.profundo@hotmail.com,,Operador Turismo,,,,-,-,
20260515,20604072833,Entretenimiento Y Desarrollo Pertur E.I.R.L.,E.D. Pertur,AV.,El Sol,315,9,,,,80101,CUSCO,CUSCO,CUSCO,84260732,,,,,,,info@edpertur.com,www.edpertur.com,Operador Turismo,,,,Jimmy Mendoza Escalante,-,
20260515,20603262035,Ritisuyo E.I.R.L.,Ritisuyo,CLLE,Calle Chihuampata N° 652,652,,,,,80101,CUSCO,CUSCO,CUSCO,991411200,,,,,,,hoa@ritisuyo.com,www.ritisuyo.com,Operador Turismo,,,,Sierra Sanchez Nelson Branny,-,
20260515,10753425204,"Ojeda Culqui, Luis Angel Del Jesús",Tunche Travel Tours,JR.,Antonio Raymondi,282,,,,,220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,931934915,,,,,,,luisangelojedaculqui2@gmail.com,,Minorista,,,,Luis Angel Del Jesús Ojeda Culqui,-,
20260515,20448476473,Planet Adventure Group E.I.R.L.,Planet Adventure Group E.I.R.L.,CLLE,Mercaderes,329,52,,,,40101,AREQUIPA,AREQUIPA,AREQUIPA,54200009,,,,,,,gerencia@planettravel.pe,www.planettravel.pe,Operador Turismo,,,,Edilberto Diaz Laura,-,
20260515,20606998890,Cusco Golden Travel Servicios Turisticos S.A.C.,Cusco Golden Travel,VIA,Asc. Dignidad Nacional F-3,,F-3,,,,80106,CUSCO,CUSCO,SANTIAGO,084 583033,,,,,,,,,Operador Turismo,,,,Alvarez Holgado Mareli,-,
